70b70afc-a054-4c1a-b974-b8f109091d74_Basecall_Barcoding_2d	8717
804a739f-a9d2-43b3-9b28-dca415292a87_Basecall_Barcoding_2d	10618
cc4c0dfe-4ff5-4863-ab7e-a3784352f91f_Basecall_Barcoding_2d	7115
1a6fa97a-f7a6-45b3-a9b6-2d5c1431177f_Basecall_Barcoding_2d	5744
f1cdb3bf-7850-43e0-8f6d-16419c58b3fb_Basecall_Barcoding_2d	12434
6cc09515-2b7d-47ad-b069-bd4b17236df0_Basecall_Barcoding_2d	8166
2e58cabf-311a-4bb1-82e9-e2cd6a4b6293_Basecall_Barcoding_2d	7383
b2ee481e-a80a-45ac-926d-c41492e1c01d_Basecall_Barcoding_2d	7524
c6b2bff1-039e-4155-af1d-4421a71129ee_Basecall_Barcoding_2d	4465
4f07752b-6d61-45a5-b070-5a3ae52f2fef_Basecall_Barcoding_2d	2785
f3c0e650-fd54-4bfa-aa4f-81e10174430e_Basecall_Barcoding_2d	1057
4b8082f2-3200-470a-9c6a-a15ca736970c_Basecall_Barcoding_2d	8482
d5011798-a586-4d94-a67e-e8bf1f0855f2_Basecall_Barcoding_2d	6158
eb78d4ad-00e1-42bd-a176-a541ccd9983a_Basecall_Barcoding_2d	1758
d73fe93d-eaae-4d01-b905-bb924732f4f0_Basecall_Barcoding_2d	12713
0d040b27-f46e-4a46-b6c3-6c8245e7cf55_Basecall_Barcoding_2d	6356
1ffb926b-89b2-4a18-8c01-19d2bb85e85d_Basecall_Barcoding_2d	10832
369341c5-a65d-488d-b0fe-125daa088e85_Basecall_Barcoding_2d	11965
acc4b88b-7be2-4bb7-aad6-1588c594c905_Basecall_Barcoding_2d	8232
cbeff079-3ce2-4f70-963d-11cb6c19cbc8_Basecall_Barcoding_2d	7683
15474684-c56c-49b1-8633-cb52f94ac030_Basecall_Barcoding_2d	7693
250c18df-bdb8-4106-bb69-92921f1b9c13_Basecall_Barcoding_2d	5459
27e2de0c-3426-4246-bbbd-77510d5d7b75_Basecall_Barcoding_2d	12056
97467292-b019-491a-b1a2-d7f05888dd82_Basecall_Barcoding_2d	6507
8c5f44e8-8166-4a70-a46a-6f841ae27837_Basecall_Barcoding_2d	11446
49c00d33-1dcc-4293-bd76-1ae7524d97a1_Basecall_Barcoding_2d	7656
a7152de2-422c-4318-9c45-3658c8f493e1_Basecall_Barcoding_2d	14385
87b6939b-0469-4415-9f71-147fd7810c10_Basecall_Barcoding_2d	5458
ffc40c0b-f9e5-421a-8f1f-9b7ddc68707f_Basecall_Barcoding_2d	10483
a46bb969-7a64-4e3b-aa19-bfe606439e7d_Basecall_Barcoding_2d	7493
87b48ff8-3308-4d23-bf43-0714aece56a1_Basecall_Barcoding_2d	5995
e9cf1913-8d6f-446d-974d-5d9699f553e2_Basecall_Barcoding_2d	11866
04c501d0-9ffb-4581-9af7-36730c4bb3e3_Basecall_Barcoding_2d	7356
51ae7b8b-fe01-4f12-9df2-7294ba419a79_Basecall_Barcoding_2d	6564
208d5ada-31a1-425c-b768-2ab57ec47c37_Basecall_Barcoding_2d	14518
e96bdd65-44fd-487e-a2a5-e6366770fd7f_Basecall_Barcoding_2d	3976
cac42b1d-2e4c-4576-8102-a674ea04d631_Basecall_Barcoding_2d	2313
421f4ef1-922b-4d5d-a1c1-0fe88d16204e_Basecall_Barcoding_2d	10946
e04fbd9f-8fad-43ff-8703-26170c958290_Basecall_Barcoding_2d	5205
ca12a21b-95f0-494d-a04d-c237d655539a_Basecall_Barcoding_2d	7969
5b2cf61d-f758-4fcf-baff-6319585717c8_Basecall_Barcoding_2d	4138
bcc06262-7376-443f-96ed-998d7d2740bf_Basecall_Barcoding_2d	9441
4756f8bd-6d07-4f43-9f5d-77fa1e871679_Basecall_Barcoding_2d	7576
7bcab1f1-4379-4d65-99c1-2e195b7a8837_Basecall_Barcoding_2d	14063
8e494b35-e1fc-4580-ab5a-646bb4e577f2_Basecall_Barcoding_2d	8964
5039651c-4bb5-42fa-b3d8-4df459222601_Basecall_Barcoding_2d	6315
5b40440c-aec2-4906-9b2c-e215eee08009_Basecall_Barcoding_2d	7666
8708703b-62ec-4c2d-bfe7-c6a8f7297e02_Basecall_Barcoding_2d	6939
6a88c39f-c434-4fe4-9a4d-20e2e3c378c0_Basecall_Barcoding_2d	9459
cb6ca741-a8fc-4a55-99e8-7514b9016127_Basecall_Barcoding_2d	3714
2f1e95bb-4bbd-425b-9771-dbadfdeb4794_Basecall_Barcoding_2d	9711
c77bd6ae-4700-406a-89c3-2b1723cddf5d_Basecall_Barcoding_2d	12058
75ca6c4b-e630-4f8c-ab55-fe1fec2416d2_Basecall_Barcoding_2d	8998
d88a0554-7529-4859-8de0-5ffe3bc2a1ef_Basecall_Barcoding_2d	1137
d4f1c32e-7358-4689-be1f-3ae92d856509_Basecall_Barcoding_2d	7302
0f874976-0b0b-4643-a7aa-bddeb6c667f7_Basecall_Barcoding_2d	7464
f8787fb0-1949-4b7d-b35f-38a8d668975b_Basecall_Barcoding_2d	14881
965dcedf-f41c-4927-89a1-7b6fbe5aed4d_Basecall_Barcoding_2d	8483
259562b3-ac94-423f-af26-8ebfaf357995_Basecall_Barcoding_2d	5893
94369a3b-a643-4cbc-824c-6c9210bb2714_Basecall_Barcoding_2d	4143
d58eaea5-5a0d-4d9f-a8da-1bb0015d588e_Basecall_Barcoding_2d	2642
682dbc77-d7f5-4d03-a993-228a5d944e31_Basecall_Barcoding_2d	13746
c915dda2-b9c4-4be9-a0a8-a4453e24f615_Basecall_Barcoding_2d	3936
3ed12701-d22b-44a3-9068-01fa0ee2e552_Basecall_Barcoding_2d	6820
a921141f-44be-424b-9b86-529a33c9f711_Basecall_Barcoding_2d	11461
57ffc0e1-e4f3-43da-b367-62f9936c97f2_Basecall_Barcoding_2d	11727
bf7f5c98-9418-4678-a74b-0602350db08e_Basecall_Barcoding_2d	1906
60d5e000-2487-4075-932a-c2350f82eabc_Basecall_Barcoding_2d	4535
9b8ddce9-d6c7-4bad-8620-e37c04d8cc55_Basecall_Barcoding_2d	6869
a0ba3102-5f0f-4a4b-8254-0930b02695c7_Basecall_Barcoding_2d	6235
a707e14b-bd74-44ce-9865-b52495ac89c0_Basecall_Barcoding_2d	10104
80b95115-ef1c-44a0-aab0-5f9caf76a51e_Basecall_Barcoding_2d	8136
8ce33844-95ad-47c9-a5bb-3cc8ea5154e2_Basecall_Barcoding_2d	4245
cd509ef5-0c11-478c-9ba5-77216a9d73f5_Basecall_Barcoding_2d	10585
a8b8158d-dee3-4d6f-9cf2-cea5baccf95a_Basecall_Barcoding_2d	9802
6fb08b50-3347-4f2f-98df-e4815d7b205d_Basecall_Barcoding_2d	3107
84dfeae8-d65a-4d18-81ee-bc92467c985b_Basecall_Barcoding_2d	5497
4cb0a673-6017-4e95-87e9-c2818f0aedf5_Basecall_Barcoding_2d	7092
4c97a4e3-c7fb-4879-a49c-100bd5c7f9b1_Basecall_Barcoding_2d	15075
b0322b98-9380-46a0-88b9-2e49eb8b370e_Basecall_Barcoding_2d	13063
4f988746-aeb5-402b-9855-daa8fedf6378_Basecall_Barcoding_2d	8014
41d76d15-e3b4-4c81-80d3-53bf7f5284bd_Basecall_Barcoding_2d	7998
4b6b4992-e575-4769-827d-12c0f61f2d0b_Basecall_Barcoding_2d	6578
2c20090e-31ef-4c58-a3e3-e2b9ae873c6c_Basecall_Barcoding_2d	7727
11e6adcd-e361-4a8a-95ba-73fcec3daa88_Basecall_Barcoding_2d	8040
76665f32-0d94-4c78-9976-01558c9ad196_Basecall_Barcoding_2d	9665
407c6e8f-9df5-4402-9ec2-308bd9447e10_Basecall_Barcoding_2d	4513
783a90d7-03ec-427f-929f-f58c18cdb244_Basecall_Barcoding_2d	13114
13adc04c-a2b9-4548-8cdd-76f314518b4b_Basecall_Barcoding_2d	8579
6e3a4499-fa40-4531-beb3-578d531ecd03_Basecall_Barcoding_2d	11856
a43edb0c-0673-44b7-80ea-1bd0011368cf_Basecall_Barcoding_2d	835
0b2236fc-b2ae-4565-8c44-cd9ecf115961_Basecall_Barcoding_2d	9293
4aa55520-21c1-4f4c-b637-f9fd56436b94_Basecall_Barcoding_2d	2843
ed75876d-99eb-4f59-8829-9c0e95476d13_Basecall_Barcoding_2d	12804
30cb5dfc-a4a7-4cb5-861c-bf4cb79a0854_Basecall_Barcoding_2d	10106
3eae5f5d-924b-43e6-a936-4570c5775ad4_Basecall_Barcoding_2d	7366
16113d7f-e5b4-46a2-80d6-b72fadd98c68_Basecall_Barcoding_2d	5747
01c11d31-304d-409f-9038-46527e7a469e_Basecall_Barcoding_2d	8596
246e44ca-d262-4e8d-ba68-cb6aca76e8dd_Basecall_Barcoding_2d	3938
65916e21-478a-4b01-9d7f-d605f4e1f675_Basecall_Barcoding_2d	7131
403924e2-06c6-468c-8b94-7f7f98b2819b_Basecall_Barcoding_2d	13011
79be1e1c-5d12-4e4c-9c87-01c1e8a84a5c_Basecall_Barcoding_2d	1864
1903a584-64da-4b5a-8d13-b181b4a18433_Basecall_Barcoding_2d	6697
725f929b-f1a8-41d2-9797-4d3e0db607d5_Basecall_Barcoding_2d	7740
65385df2-3f0e-4647-8921-3d73354c3319_Basecall_Barcoding_2d	7268
73283609-4fa0-4ea7-aff0-0501bc7027d1_Basecall_Barcoding_2d	9671
6f85fa48-1209-4d5c-8775-5fb397e9efa8_Basecall_Barcoding_2d	1501
fa37581e-49a4-4bc6-8c77-b66c10961268_Basecall_Barcoding_2d	6733
7ebc4d1a-4d3b-406b-b3e0-91a9561eae44_Basecall_Barcoding_2d	8700
90c0e120-71b5-4ea5-94d1-b52dcf8748e4_Basecall_Barcoding_2d	7429
812565f1-0d21-480f-9bf5-a2bf9ac05aa4_Basecall_Barcoding_2d	6279
2bd686ba-c215-4067-9f78-4de376d58c70_Basecall_Barcoding_2d	12074
d2c8ef80-0efd-43e6-881d-9a24c728b185_Basecall_Barcoding_2d	8894
c04644c4-887d-437d-b624-2b372da5f695_Basecall_Barcoding_2d	10759
91766712-8c9c-400e-b6f2-41e0264e011e_Basecall_Barcoding_2d	11961
a68c7f63-c5ed-4e0c-b788-ac98095dbbbe_Basecall_Barcoding_2d	6775
2abcb5ce-c8a8-499f-aafa-cd41f755cebe_Basecall_Barcoding_2d	5726
0590e414-9475-40bc-87b2-b0d11f1d8927_Basecall_Barcoding_2d	3362
c9965d5d-ce2f-4761-ac62-5d30f35d0ace_Basecall_Barcoding_2d	6627
fa8647c5-8672-4996-b3c0-f7bc53ef8fb6_Basecall_Barcoding_2d	2968
037961ef-e4d6-4d0c-948b-1e156506cd67_Basecall_Barcoding_2d	2785
2ba65413-a200-44a3-98da-cdc539d4facf_Basecall_Barcoding_2d	9102
539e8f5c-c37c-417e-8058-6f78e5580226_Basecall_Barcoding_2d	8948
0dc08a7d-9e95-4434-b9e4-d749be70ab17_Basecall_Barcoding_2d	8496
f16eb356-f3ae-4d1f-a252-07ee7d3544ed_Basecall_Barcoding_2d	9857
08472b3f-5c49-4662-b0e1-ea0b73709c48_Basecall_Barcoding_2d	5694
91dd6e8e-2983-41ef-9c3e-df9b07f7ee4c_Basecall_Barcoding_2d	9837
2cbdb809-d04a-4925-980c-d14a5803fe6e_Basecall_Barcoding_2d	9652
075f6bca-e383-456c-883b-df4609c8ee34_Basecall_Barcoding_2d	10764
1a17997e-0d2d-4adb-82c2-ae8334b8ef5e_Basecall_Barcoding_2d	9452
73736d44-b4a5-4c49-895f-1e769a978408_Basecall_Barcoding_2d	5818
a22fcb1a-4110-4869-818b-9c285b19e911_Basecall_Barcoding_2d	7893
99b589c4-78f8-410b-a1b6-879a88c8cb7e_Basecall_Barcoding_2d	12030
226a4372-ccc9-40cf-8727-988b857d6d6c_Basecall_Barcoding_2d	13545
caa77d18-d5c7-4339-a630-05a819458e90_Basecall_Barcoding_2d	9627
952b60ac-70f6-421d-9f95-6dd66518e065_Basecall_Barcoding_2d	9937
f5f42f38-9caa-495b-98a4-30ebb5eef924_Basecall_Barcoding_2d	6112
8e721292-798e-4c2d-9479-263aa663adcc_Basecall_Barcoding_2d	8590
7a3598f1-cd40-4ef7-9f60-5d1789c8039a_Basecall_Barcoding_2d	1528
ce58d145-2585-4879-a67b-a53de1d2b353_Basecall_Barcoding_2d	6358
718b89cd-7c11-4a65-82a5-95ee2557fe84_Basecall_Barcoding_2d	5694
cab91064-1751-4e88-8b1c-a92343a7df0d_Basecall_Barcoding_2d	11779
1b680ed3-fdcb-49c4-918c-c16534c1fa99_Basecall_Barcoding_2d	6321
265c69ac-a0e5-4bfb-850a-172a1e4b49ec_Basecall_Barcoding_2d	6089
c0f56357-ba43-4fe9-a5b9-c6acce8d39f9_Basecall_Barcoding_2d	7100
89e157fd-a1ca-469a-842c-ba3724df7109_Basecall_Barcoding_2d	9894
46d818b2-f8de-4a45-af87-18f03649d360_Basecall_Barcoding_2d	3480
7d832f0f-2500-495c-b615-5b5b9b1a3b8d_Basecall_Barcoding_2d	4611
afb20471-3eb7-4f90-8af2-59a97c60b855_Basecall_Barcoding_2d	5924
f5e08098-da28-4463-b8de-59bdfd9c767e_Basecall_Barcoding_2d	7717
09f69c3a-a5f9-4ff2-a4b6-fe2b011b8750_Basecall_Barcoding_2d	5787
9545deb9-9157-47c1-a12b-6ba307c8d002_Basecall_Barcoding_2d	6231
ec19e1ad-ea80-47de-9176-9d4ff9278bb0_Basecall_Barcoding_2d	8491
01944b70-738f-4e01-a5b8-39c229b7d0c7_Basecall_Barcoding_2d	5269
c967bdfe-927c-4496-9352-7c0c80e34ed2_Basecall_Barcoding_2d	4746
cb9fa7f5-da41-489b-9723-7f5ad12dd494_Basecall_Barcoding_2d	6216
aa58b0da-e2bf-4f09-bbff-bf7a6482d4ed_Basecall_Barcoding_2d	16628
4527e5e2-e5a6-43f0-ac0e-bf6b3a753f50_Basecall_Barcoding_2d	14606
83c611b6-fbab-4b85-86e8-906a4d5e35b5_Basecall_Barcoding_2d	5563
5345baeb-8520-4e04-bd2d-684acfa74b2c_Basecall_Barcoding_2d	5896
9a5c6c55-8b4d-4dd8-bc57-a9d74c117ab3_Basecall_Barcoding_2d	8651
e0f51f6f-872d-4a07-b76e-21e095956bbc_Basecall_Barcoding_2d	8670
ff8c33bc-52b0-49d4-bf4d-8f0f2d9ad28e_Basecall_Barcoding_2d	8242
4486ee78-08a3-4ba3-bfd2-ad4603853fe3_Basecall_Barcoding_2d	7951
1bdda44c-11ff-473f-bf86-cfa2805563e6_Basecall_Barcoding_2d	6524
9d591b4b-cc0b-420a-8865-79e8003cccb1_Basecall_Barcoding_2d	5771
2e83dec0-7022-4dc6-8191-ff0a23867b22_Basecall_Barcoding_2d	2777
4c85ba39-7b99-4dc1-9d00-94f53a97ea99_Basecall_Barcoding_2d	8487
b345cc8d-c7d6-40a6-9c4f-b90dd37c13a6_Basecall_Barcoding_2d	9096
57354c6b-e411-432c-853a-3aabc2a8c36e_Basecall_Barcoding_2d	8141
2814ab96-03ae-4798-8eaf-5d9d867cd17d_Basecall_Barcoding_2d	5680
2ba049d0-3fdc-43dc-8d87-5d4f3fea1fb4_Basecall_Barcoding_2d	5409
25cbea8e-c2b4-4613-9832-ade913546451_Basecall_Barcoding_2d	10954
e9937215-8350-45fb-b77c-eefde21d4767_Basecall_Barcoding_2d	6771
d82381a1-ef04-49b5-ab0c-b58924ac51e4_Basecall_Barcoding_2d	11820
c6db936a-0b69-413a-97c1-fa2adb1db6df_Basecall_Barcoding_2d	13943
80cd4e1b-30f1-42d2-98ea-98f834b121f4_Basecall_Barcoding_2d	7450
b4968bdd-2b64-4de1-a66d-f8a27bd2dede_Basecall_Barcoding_2d	7319
c16c9ab7-0ed8-4c45-967b-509a7909f992_Basecall_Barcoding_2d	10582
9678938a-87df-430c-87ae-b1b38fda41dc_Basecall_Barcoding_2d	5294
238ae4d8-2459-4996-a476-3784ab18e0ff_Basecall_Barcoding_2d	9587
13fbee57-3375-4169-9d0f-2d7e6c12d3c7_Basecall_Barcoding_2d	5640
98c3258d-aee0-425a-9cd1-253a36a36368_Basecall_Barcoding_2d	3112
e1b75527-2ca5-40ee-927a-6b11ee49284d_Basecall_Barcoding_2d	1391
c898ac03-3455-460a-9ef0-e3136db19310_Basecall_Barcoding_2d	1215
886de1f0-f6c6-40be-aa94-4e82ae8ac3a4_Basecall_Barcoding_2d	9833
a8dbb4b9-4887-458e-b2a4-a229d9413efb_Basecall_Barcoding_2d	7405
d5e35753-f07f-4f77-b956-8ad3e9e0fbd1_Basecall_Barcoding_2d	7417
a3b40b85-65a4-4c5d-b57d-4b5193e7240a_Basecall_Barcoding_2d	5557
0841e2f5-95ac-46c8-bd6c-acd08a49b0ea_Basecall_Barcoding_2d	9636
aaf4601a-f552-43d1-862a-4d1f59f41026_Basecall_Barcoding_2d	7508
c129a5d3-3123-498b-b8ac-1caf8de95b71_Basecall_Barcoding_2d	7880
175105d0-1027-4bc3-a7b7-973c083c37c3_Basecall_Barcoding_2d	13390
615ca6f1-8c74-4449-ad7e-d3bba80cf582_Basecall_Barcoding_2d	7189
b3d994ba-ba0d-492a-8cd0-7ebd3530a8a3_Basecall_Barcoding_2d	6486
810f4998-98a4-40f3-bfc7-d9c61e27beeb_Basecall_Barcoding_2d	12398
9d73ed0e-dfef-43b8-a4fd-1bc4ba5fb845_Basecall_Barcoding_2d	11444
d3a912e3-73f6-4687-9918-4bc9dcf6cb60_Basecall_Barcoding_2d	7069
1a00bfa2-a39f-4bf9-ab1c-228f77ad1b64_Basecall_Barcoding_2d	2934
98146545-b6cf-43f1-af01-a4a13046d35e_Basecall_Barcoding_2d	11906
25daa6cc-2bf1-41c3-90e6-36fcdf8c500d_Basecall_Barcoding_2d	13397
4eef6925-1279-4a4e-af1b-b9a2bdfc757f_Basecall_Barcoding_2d	9611
ccdd9725-9962-4f43-b274-4a3f2edfea27_Basecall_Barcoding_2d	8568
6a2342d6-df7c-423e-8915-018e0a7a5f84_Basecall_Barcoding_2d	4546
ef987dee-80e7-47a7-adb7-7fdab3b08e38_Basecall_Barcoding_2d	8852
fead8276-fa21-414b-996f-9a2c01cb530a_Basecall_Barcoding_2d	3847
bfde49f1-2f8e-44ad-8cb6-ad3a8507036c_Basecall_Barcoding_2d	12325
6c68517a-0291-4603-b0f2-3230d6fd9b7b_Basecall_Barcoding_2d	9185
8b1998a8-69d4-4fcc-846b-d10c3b2115d7_Basecall_Barcoding_2d	8835
52f70820-ab63-46e3-9651-9ceac37b5e53_Basecall_Barcoding_2d	4556
dd3c61c7-a6d6-444d-b1fa-6a09d30328be_Basecall_Barcoding_2d	11009
8674c7f1-3712-4958-a511-92eb56878246_Basecall_Barcoding_2d	6452
6c40913f-3d73-477f-a2e9-5ce93862b8a2_Basecall_Barcoding_2d	7706
bf4b2b95-8d1f-41e9-a76e-e070af0039c9_Basecall_Barcoding_2d	10430
34fff6cc-d4cb-4254-a91c-ff16894d206d_Basecall_Barcoding_2d	8173
17a2be22-64b0-4be4-9492-90f31fc670f3_Basecall_Barcoding_2d	4659
7689896b-69ce-42f5-bf57-b51897d3e7e4_Basecall_Barcoding_2d	13667
e66738e6-615c-4511-a689-c44b07616679_Basecall_Barcoding_2d	12271
c49df54e-a71e-4fa2-8a09-bafb5c49dfcf_Basecall_Barcoding_2d	9851
fdf49c4e-5e9d-4532-ad27-127bdefa6b18_Basecall_Barcoding_2d	3901
cdbb8d8e-5c0f-42fe-ae82-5c660f2830e5_Basecall_Barcoding_2d	6952
5f79e570-b5db-4cf3-ba9d-0028b2fc31c0_Basecall_Barcoding_2d	4491
b34f9d10-fc10-448b-a2eb-8da4edb3b9df_Basecall_Barcoding_2d	8757
1afcda5f-55ac-471e-864f-42f096c07002_Basecall_Barcoding_2d	8405
1977faaa-bbb2-4b9f-a310-0af5867b40c8_Basecall_Barcoding_2d	6618
d1181ab0-9018-46e6-b3d3-aaf4f699fc31_Basecall_Barcoding_2d	7304
2b750d81-c12d-4844-9572-4e8bcfff8f15_Basecall_Barcoding_2d	7664
27ca8b78-16eb-4e9b-bc4a-814963291b18_Basecall_Barcoding_2d	13723
259a5e09-63ea-451b-8dfa-ccf9994d8bf8_Basecall_Barcoding_2d	8449
b2a9eb0e-ffaa-4610-a649-e48f4d574ea0_Basecall_Barcoding_2d	4510
168f6afe-e3a4-40ee-8d42-cab8e646737b_Basecall_Barcoding_2d	7231
08b4abb3-4f2e-4056-a6ad-2cdc79e1a7ad_Basecall_Barcoding_2d	11679
38c817f4-b59d-4f2d-a116-71f3ac451e8c_Basecall_Barcoding_2d	12171
42f58e98-b58a-47ce-a899-196db3d1b1cc_Basecall_Barcoding_2d	6894
0dccb076-12eb-4b13-95f9-5d599fab6439_Basecall_Barcoding_2d	1339
3f9624e0-7ddd-488f-aa10-16355359fff4_Basecall_Barcoding_2d	6879
4ba6685a-8596-4898-b9b6-61aac24f2f34_Basecall_Barcoding_2d	3751
c60b231d-50c5-4356-9767-c963bb09b7d8_Basecall_Barcoding_2d	8390
01b868f7-488f-4d56-9493-0c1d4e5b67b8_Basecall_Barcoding_2d	9232
8699b86d-b9b8-48ab-9254-8a3a78bb50bb_Basecall_Barcoding_2d	4875
bb782b9b-e59f-42c7-acd6-932875d42814_Basecall_Barcoding_2d	6901
ebbda0f1-ddb3-49bd-8379-bfba9de572a6_Basecall_Barcoding_2d	16942
